block lot	planning neighborhood	project status	project date	units	planning project description	dbi project description	zoning_generalized	zoning_simplified	taz	total gsf (commercial)	office	cult, inst, educ	medical	prod, dist, rep	ret, ent	visitor	dbi permit	planning filed	dbi filed	landuse	status group	net added units	net added sf	net cult, inst, educ	net medical	net office	net prod, dist, rep	net ret, ent	net visitor	sitearea	block	lot	zoning	heightlimit	supdist	Location 1
0557019	Marina	CONSTRUCTION	12/16/2011 08:00:00 AM +0000	1	To construct a 6-story, single-family house o a vacant lot in an RH-2 district.	ERECT:1  5-story single family dwelling	Residential	RH-2	359	0							200702134062	02/15/2008 08:00:00 AM +0000	02/13/2007 08:00:00 AM +0000	Resident	Construction	1	0							4400	0557	019	RH-2	40-X	2	"2151 Green St
(37.79614, -122.434441)"
0660027	Japantown	CONSTRUCTION	02/01/2011 08:00:00 AM +0000	3	The proposal is to construct a new three-story over basement, single-family dwelling (approximately 30 feet above grade) fronting on Wilmot Street. An existing two-story over basement, two-family dwelling fronts along Pine Street in Zoning District RH-2. 	ERECT 3 STORIES 1 DWELLING UNIT AND BASEMENT BUILDING.	Residential	RH-2	321	0							200703095886	05/01/2007 07:00:00 AM +0000	03/09/2007 08:00:00 AM +0000	Resident	Construction	1	0							3159	0660	027	RH-2	40-X	5	"2255-2257 Pine St
(37.787664, -122.432878)"
6942046	Ingleside, Other	CONSTRUCTION	07/27/2011 07:00:00 AM +0000	2	To construct a new four-story, two-unit structure. ;To demolish the existing one-story single-family dwelling.	ERECT 3 STORIES 2 DWELLING UNITS BUILDING	Residential	RH-2	53	0							200704249487	06/25/2008 07:00:00 AM +0000	04/24/2007 07:00:00 AM +0000	Resident	Construction	1	0							3761	6942	046	RH-2	40-X	11	"270 Granada Av
(37.723345, -122.456986)"
3731074	East SoMa	CONSTRUCTION	07/01/2008 07:00:00 AM +0000	55	Expansion of use of existing group housing homeless shelter.	" 	COMPLY WITH BID NOV#200558014 FOR PERMANENT INCREASE IN OCCUPANT LOUD OF (E) HOMELESS SHELTER ORIGINALLY APPROVED UNDER PA#9421315S.PREVS OCCUPANT LOAD 30 ON 2ND FLOOR, PROPOSAL OCCUPANT LOAD 25 AT 1ST FLOOR, RETAINING 30 AT 2ND FLOOR FOR TOTAL OCCUPANT"	Mixed Use	MUG	627	0	0	0	0	0	0	0	200509092473	05/17/2007 07:00:00 AM +0000	10/13/2010 07:00:00 AM +0000	Resident	Construction	25	0	0	0	0	0	0	0	4206	3731	074	MUG	85-X	6	"1049 Howard Street
(37.778856, -122.408252)"
5457030	South Central, Other	CONSTRUCTION	12/21/2011 08:00:00 AM +0000	2	THIRD FLOOR VERTICAL ALTERATION TO RELOCAT GROUND FLOOR DWELLING UNIT TO THIRD FLOOR AND CONVERT GROUND FLOOR TO COMMERCIAL USE.	3RD FLOOR ADDITION FOR DWELLING UNIT RELOCATION. ESTABLISH GROUND FLOOR COMMERCIAL SPACE. GROUND FLO	Mixed Use	NC-2	57	1523					1523		200705181706	09/07/2007 07:00:00 AM +0000	05/18/2007 07:00:00 AM +0000	Mixres	Construction	0	1523					1523		2250	5457	030	NC-2	40-X	10	"2809 San Bruno Av
(37.726276, -122.40287)"
2716056	Central	CONSTRUCTION	11/02/2010 07:00:00 AM +0000	2	The proposal is to construct a new two-unit building with two parking spaces on a vacant lot.	ERECT 2-STORY, 1 BASEMENT AND 2 DWELLING UNITS BUILDING.	Residential	RH-2	196	0							200705252312	06/18/2007 07:00:00 AM +0000	05/25/2007 07:00:00 AM +0000	Resident	Construction	2	0							4221	2716	056	RH-2	40-X	8	"170-180 Yukon Street
(37.757282, -122.442446)"
1160005	Western Addition	CONSTRUCTION	02/17/2012 08:00:00 AM +0000	3		"DEMOLISH SINGLE FAMILY DWELLING (200705312677)

ERECT A NEW 4 STORY RESIDENTIAL/RETAIL BUILDING"	Residential	RH-3	275	2342					2342		200705312676	01/14/2009 08:00:00 AM +0000	05/31/2007 07:00:00 AM +0000	Mixres	Construction	2	2342					2342		2793	1160	005	RH-3	40-X	5	"2000 Mcallister St
(37.777034, -122.445171)"
1601001	Richmond	CONSTRUCTION	12/31/2008 08:00:00 AM +0000	2	Off-street parking variance to legalize the addition of one dwelling unit on the ground floor of the one-story, single-family dwelling.  A single off-street parking space will continue to be provided in the existing garage.	LEGALIZE 2ND UNIT. CONVERT EXISTING SFD TO 2 UNIT RESIDENTIAL.  REMODEL GROUND FLOOR FOR NEW KITCHEN	Residential	RH-2	270	0							200710155396	06/26/2007 07:00:00 AM +0000	10/15/2007 07:00:00 AM +0000	Resident	Construction	1	0							2481	1601	001	RH-2	40-X	1	"701 43rd Av
(37.775204, -122.503878)"
2018003	Outer Sunset	CONSTRUCTION	03/05/2012 08:00:00 AM +0000	0	Demolish and replace existing church	New Construction of a three-story Church ( Lutheran Church of the Holy Spirit). Demo under separate 	Mixed Use	NC-2	510	16866		16866					200912304027	09/06/2007 07:00:00 AM +0000	12/30/2009 08:00:00 AM +0000	CIE	Construction	0	12366	12366						11794	2018	003	NC-2	40-X	4	"2400 Noriega St
(37.753739, -122.489449)"
4152016	Mission	CONSTRUCTION	02/21/2012 08:00:00 AM +0000	2	Demolish existing single-story storage building built in 1922 and construct a 4-story 2-unit building.	ERECT 4 STORIES 2 DWELLING UNITS BLDG.	Residential	RH-2	171	0				0			200709193092	01/07/2008 08:00:00 AM +0000	09/19/2007 07:00:00 AM +0000	Resident	Construction	1	-920				-920			4969	4152	016	RH-2	40-X	9	"1076 Hampshire St
(37.754966, -122.407686)"
1895006	Outer Sunset	CONSTRUCTION	03/01/2011 08:00:00 AM +0000	1	To alter the existing detached garage at the front of the lot converting it into a three-story detached single-family dwelling.  The new dwelling would have two off-street parking spaces to replace the lost parking for the existing dwelling located at the	TO ERECT 1 DWELLING UNIT WITH 3 STORY NEW BUILDING	Residential	RH-2	172	0							200710266519		10/26/2007 07:00:00 AM +0000	Resident	Construction	1	0							3000	1895	006	RH-2	40-X	4	"1625 48th Av
(37.756016, -122.507944)"
3766009	Rincon Hill	CONSTRUCTION	03/09/2012 08:00:00 AM +0000	308	DEMOLISH EXISTING SURFACE PARKING LOT AND CONSTRUCT MID-RIDE, 65-FOOT HIGH RESIDENTIAL BUILDING WITH APPROXIMATELY 259 STUDIO, ONE- AND TWO-BEDROON DWELLING UNITS WHILE PROVIDING APPROXIMATELY 0.5 ACRE PUBLIC CITY PARK.	ERECT TYPE 1, RETAIL, PARKING, AND RESIDENTIAL BLDG.	High Density Residential	RH DTR	981	0	0	0	0	0	0	0	201006305679	10/29/2007 07:00:00 AM +0000	06/30/2010 07:00:00 AM +0000	Resident	Construction	308	0	0	0	0	0	0	0	73586	3766	009	RH DTR	65-X	6	"105 Harrison St
(37.786948, -122.391419)"
1028028	Western Addition	CONSTRUCTION	02/27/2012 08:00:00 AM +0000	12	The proposed project would demolish the existing two-story building on the site and construct a four-story consisting of 12 residential units, 4,924 sq. ft. of retail, 2,281 sq. ft. of office, and 18 parking spaces. The building would be approximately 40 	New 4 story building 12 DWELLING UNITS to be constructed above Basement Garage.	Mixed Use	NC-2	714	7205	2281				4924		200710316994		10/31/2007 07:00:00 AM +0000	Mixres	Construction	12	112			-4812		4924		7555	1028	028	NC-2	40-X	5	"2829 California St
(37.787871, -122.44096)"
6630031	Central	CONSTRUCTION	05/05/2011 07:00:00 AM +0000	2	To construct an addition to the rear of the existing dwelling. The addition will extend back 7 feet from the existing rear wall of the building with required egress stairs extending back an additional 8 ft. The project will add a 2nd dwelling unit.	Three-story horizontal addition to the rear. Add one additional unit and a rear deck with stair as w	Residential	RH-2	461	0							200711148137	01/14/2008 08:00:00 AM +0000	11/14/2007 08:00:00 AM +0000	Resident	Construction	1	0							2850	6630	031	RH-2	40-X	8	"577 29th St
(37.743196, -122.432694)"
0596024	Northeast	CONSTRUCTION	03/09/2012 08:00:00 AM +0000	39	"The proposed project would demolish the three existing ""L""-shaped buildings and a 15-space surface parking lot and construct a new 43 unit residential building with 2,900 sq. ft. of groundfloor retail, and 45 parking spaces (29 car lifts). The proposed bu"	CONSTRUCTION OF TYPE III SIX-STORY THIRTY-EIGHT DEWLLING UNITS/RETAIL SPACE.	Neighborhood Commercial	POLK	345	2900					2900		200711148042	08/01/2008 07:00:00 AM +0000	11/14/2007 08:00:00 AM +0000	Mixres	Construction	39	-9245					-9245		17847	0596	024	POLK	65-A	3	"1946 Polk St
(37.794586, -122.421312)"
3211009	South Central, Other	CONSTRUCTION	03/12/2012 07:00:00 AM +0000	5	construction of new 4 story 5 unit mixed use replacement building with one affordable unit	New construction of a 4-story over basement, mixed use building consisting of 5-dwelling units and a	Mixed Use	NC-1	55	0							200711289148	05/01/2008 07:00:00 AM +0000	11/28/2007 08:00:00 AM +0000	Resident	Construction	4	0					0		4065	3211	009	NC-1	40-X	11	"248 Ocean Av
(37.723369, -122.441951)"
5379029	Other S Bayshore	CONSTRUCTION	03/12/2012 07:00:00 AM +0000	1		CONSTRUCTION OF THREE STORY SINGLE FAMILY DWELLING ON VACANT LOT.	Residential	RH-1	408	0							200712049630		12/04/2007 08:00:00 AM +0000	Resident	Construction	1	0							2500	5379	029	RH-1	40-X	10	"55 Waterville St
(37.735288, -122.402582)"
1684002I	Richmond	CONSTRUCTION	06/03/2011 07:00:00 AM +0000	2	To construct a two-story vertical addition, fill in side setbacks at the rear of the structure and add one dwelling unit per the enclosed plans.	2 STORY VERTICAL ADDITION OVER EXISTING 2 STORY. CONVERT FROM 1 UNIT TO 2 UNITS	Residential	RH-2	576	0							200712200952	06/17/2008 07:00:00 AM +0000	12/20/2007 08:00:00 AM +0000	Resident	Construction	1	0							2500	1684	002I	RH-2	40-X	1	"6524 Fulton St
(37.771889, -122.501664)"
1154023	Western Addition	CONSTRUCTION	10/12/2010 07:00:00 AM +0000	2	To legalize an existing cottage in the rear yard as a second dwelling unit, requiring rear yard and non-complying structure variances.	To comply with nov 200733175, shoring, excavation , concrete foundation + slab structural steel, tie	Residential	RH-3	278	0							200712200979	02/06/2009 08:00:00 AM +0000	12/20/2007 08:00:00 AM +0000	Resident	Construction	1	0							2253	1154	023	RH-3	40-X	5	"7 Seymour St
(37.778963, -122.437872)"
0133012	Northeast	CONSTRUCTION	02/28/2012 08:00:00 AM +0000	3	RELOCATION AND UPGRADE OF EGRESS STAIRS IN REAR YARD.  UPGRADE HOUSE KEEPING UNIT INTO 3RD DWELLING UNIT	Seismic reinforcement front and rear, partial relocation of (e) interior stairway. Construction of (	Residential	RH-3	372	0							200712281517	02/25/2008 08:00:00 AM +0000	12/28/2007 08:00:00 AM +0000	Resident	Construction	1	0							1250	0133	012	RH-3	40-X	3	"414 Vallejo St
(37.799224, -122.404869)"
6272018	South Central, Other	CONSTRUCTION	02/25/2009 08:00:00 AM +0000	2		Revision to PA# 2001/05/30/0305 to convert 2nd floor family rm. to kitchen and create a new unit. Re	Mixed Use	NC-3	39	0							200801112324		01/11/2008 08:00:00 AM +0000	Resident	Construction	1	0							2080	6272	018	NC-3	40-X	11	"4847 Mission St
(37.720738, -122.437618)"
0220027	Northeast	CONSTRUCTION	10/24/2011 07:00:00 AM +0000	3	2007.0462: CU for demolition of 2 dwelling units. 2008.0135: New construction: 3 dwelling units, 4 story over 3-car garage	TO ERECT 4 STORY, 4 DWELLING MULTI FAMILY UNITS.	Residential	RM-3	341	0							200710165569	01/30/2008 08:00:00 AM +0000		Resident	Construction	1	0							3000	0220	027	RM-3	65-A	3	"1248 Leavenworth St
(37.792587, -122.41584)"
0323015	Downtown	CONSTRUCTION	03/09/2012 08:00:00 AM +0000	151	Variances for off-street parking for zero spaces where 21 parking spaces would otherwise be required; and variance for open space for no usable open space where approx. 975 sq. ft. would otherwise be required.  Project is to convert 82 tourist hotel units		Mixed Use	RC-4	702	0						0	200811076130	04/02/2008 07:00:00 AM +0000		Resident	Construction	60	-65926	0	0	0	0	0	-65926	18883	0323	015	RC-4	80-T	6	"472 Ellis St
(37.784875, -122.413931)"
3027A001	Ingleside, Other	CONSTRUCTION	08/24/2011 07:00:00 AM +0000	3		CONSTRUCTION OF THREE-STORY SINGLE FAMILY DWELLING.	Residential	RH-1	436	0							200805061381		05/06/2008 07:00:00 AM +0000	Resident	Construction	3	0							3551	3027A	001	RH-1	40-X	7	"207 Los Palmos Dr
(37.735778, -122.449054)"
3794002A	East SoMa	CONSTRUCTION	03/12/2012 07:00:00 AM +0000	14	The proposed project would demolish the existing building and construct a new eight-story, 18-unit residential and 5,050 sq. ft. retail building. The building would include 18 parking spaces, would be approximately 93 feet in height, totaling approximatel	To erect new 7 story commercial/residential building; TO DEMOLISH 1 STORY OFFICE/RETAIL BUILDING	Mixed Use	MUO	632	5050	0				5050		200807318072	05/08/2008 07:00:00 AM +0000		Mixres	Construction	14	-2710	0	0	0	0	-2710	0	6329	3794	002A	MUO	105-F	6	"750 02nd St
(37.78018, -122.390208)"
3788012	East SoMa	CONSTRUCTION	10/06/2011 07:00:00 AM +0000	66	Adaptive reuse and construction of a five-story, mixed use project with 66 dwelling units, appx. 74 parking spaces, and appx. 1,715 square feet of ground floor retail use.  The existing building on the project site is an historic resource.	STRUCTURAL PERMIT FOR EARTHQUAKE RETROFIT AND FOR BASE BUILDING. VERTICAL ADDITION, RESIDENTIAL CONV	Industrial	SLI	694	1715					1715		200608290851	06/19/2008 07:00:00 AM +0000	08/19/2008 07:00:00 AM +0000	Mixres	Construction	66	-73625	0	0	0	-75340	1715	0	21043	3788	012	SLI	65-X	6	"166 Townsend St
(37.779665, -122.391989)"
1127007	Western Addition	CONSTRUCTION	10/08/2010 07:00:00 AM +0000	19		TO ERECT 6 STORiES, 19 DWELLING S UNITS	Residential	RM-3	671	0							200806275595		06/27/2008 07:00:00 AM +0000	Resident	Construction	19	0							6545	1127	007	RM-3	65-A	5	"1816 Eddy St
(37.780881, -122.437677)"
4266013	Mission	CONSTRUCTION	11/03/2011 07:00:00 AM +0000	3	Demolition of a garage and new construction of 3 DUs; 4-story building.	TO ERECT A NEW 3 STORIES 3 FAMILY DWELLING UNITS.	Residential	RH-3	150	0				0			200807187072	09/09/2008 07:00:00 AM +0000	07/18/2008 07:00:00 AM +0000	Resident	Construction	3	-1060				-1060			2457	4266	013	RH-3	40-X	9	"1280 Hampshire St
(37.751717, -122.407349)"
1288005	Buena Vista	CONSTRUCTION	03/01/2012 08:00:00 AM +0000	2	Horizontal and vertical addition; modification to the facade.  Addiing one more unit.  	VERTICAL & HORIZONTAL ADDITION: REMODEL OF THE EXISTING STRUCTURE & CONSTRUCTION OF AN ADDITION TO I	Residential	RH-2	210	0							200808068583	09/17/2008 07:00:00 AM +0000	08/06/2008 07:00:00 AM +0000	Resident	Construction	1	0							2500	1288	005	RH-2	40-X	5	"1427 Shrader St
(37.762055, -122.450863)"
1198028	Western Addition	CONSTRUCTION	11/17/2009 08:00:00 AM +0000	2		NEW VERTICAL ADDITION (NEW 3RD FLOOR) CREATING A NEW DWELLING UNIT	Residential	RH-3	256	0							200808270161		08/27/2008 07:00:00 AM +0000	Resident	Construction	1	0							2000	1198	028	RH-3	40-X	5	"560 Central Av
(37.774715, -122.444355)"
2094005	Outer Sunset	CONSTRUCTION	05/20/2011 07:00:00 AM +0000	0	Demolish most of the existing library, move the site closer to Ortega Street, and build a new approximately 8,500 sq.ft. single story library in a P zone with an OS land designation.	CONSTRUCTION OF A NEW ONE STORY WOOD FRAME NON-RATED BRANCH LIBRARY.	Public	P	496	8500		8500					200810245075	09/03/2008 07:00:00 AM +0000	10/24/2008 07:00:00 AM +0000	CIE	Construction	0	8500	8500						1007628	2094	005	P	OS/40-X	4	"3223 Ortega St
(37.751287, -122.49805)"
4154001	Showpl/Potrero	CONSTRUCTION	12/15/2010 08:00:00 AM +0000	0	Rebuild of SF General Hospital (SFGH) to new requirements, part of IMP: new 419,070-sf acute acre hospital building, 105-ft in height, and reuse of 129,706-sf Building 5, equivalent to existing hospital use capacity, with no proposed parking.		Public	P	189	548776		548776					200901230738	09/18/2008 07:00:00 AM +0000		CIE	Construction	0	419070	419070						655225	4154	001	P	105-E	10	"1001 Potrero Av
(37.756762, -122.406606)"
0069011	Northeast	CONSTRUCTION	12/14/2011 08:00:00 AM +0000	2	Construction of a new 4-story, 2-unit residential building.	TO ERECT A NEW FOUR STORY TWO FAMILY DWELLING UNIT.	Residential	RH-3	849	0							200809262740	09/28/2009 07:00:00 AM +0000	09/26/2008 07:00:00 AM +0000	Resident	Construction	1	0							3150	0069	011	RH-3	40-X	2	"2626 Larkin St
(37.802094, -122.421117)"
1265009	Inner Sunset	CONSTRUCTION	06/30/2011 07:00:00 AM +0000	3	Parking Variance to add a 3rd unit	legalize existing residential unit @ ground floor. See variance Application #2008.1377 under review.	Residential	RH-3	227	0							200901150303	12/16/2008 08:00:00 AM +0000	01/15/2009 08:00:00 AM +0000	Resident	Construction	1	0							3850	1265	009	RH-3	40-X	5	"338 Carl St
(37.765247, -122.455184)"
6233005	South Central, Other	CONSTRUCTION	03/09/2012 08:00:00 AM +0000	2	Project review: 318 Arleta Ave. - Conversion of existing 2-story, 2-unit residence into a single-family residence. Construct 2 2-story homes adjacent to existing building.	Multiple Permits	Residential	RH-1	18	0							200812319401		12/31/2008 08:00:00 AM +0000	Resident	Construction	1	0							7500	6233	005	RH-1	40-X	10	"322 Arleta Av
(37.714764, -122.409439)"
1411022	Richmond	CONSTRUCTION	12/21/2011 08:00:00 AM +0000	2	Alteration and remodel of existing residnetial structure.	ADD 3 FT REAR ADDTIONAL SPACE FOR MASTER BEDROOM ON 3RD FLOOR. ADD 29 SQ. FT. TO KITCHEN SPACE ON 2N	Residential	RH-2	676	0							200903174286	01/21/2009 08:00:00 AM +0000	03/17/2009 07:00:00 AM +0000	Resident	Construction	1	0							2375	1411	022	RH-2	40-X	1	"212 23rd Av
(37.783606, -122.48267)"
3011047	Inner Sunset	CONSTRUCTION	10/05/2011 07:00:00 AM +0000	1		TO ERECT SINGLE FAMILY WITH 3 STORY NEW BLDG	Residential	RH-1(D)	103	0							200902041396		02/04/2009 08:00:00 AM +0000	Resident	Construction	1	0							5150	3011	047	RH-1(D)	40-X	7	"154 Miraloma Dr
(37.736899, -122.461397)"
0185020	Northeast	CONSTRUCTION	12/30/2011 08:00:00 AM +0000	3		ADD 4TH FLOOR. EXPAND PORCH AREA, ENCLOSE REAR STAIR. STAIR TOWER ABOVE 4TH FL. ADD EFFICIENCY UNIT 	Residential	RM-1	345	0							200902051426		02/05/2009 08:00:00 AM +0000	Resident	Construction	1	0							2013	0185	020	RM-1	65-A	3	"1492 Jackson St
(37.794516, -122.419529)"
2040001	Inner Sunset	CONSTRUCTION	03/02/2012 08:00:00 AM +0000	6	Demo existing commercial building, subdivide lot into 3 lots and construct three 2-unit residential buildings.	Multiple Permits	Residential	RH-2	513	0							200904065665	02/24/2009 08:00:00 AM +0000	04/06/2009 07:00:00 AM +0000	Resident	Construction	6	4595					4595		5331	2040	001	RH-2	40-X	7	"1701 09th Av
(37.756362, -122.465946)"
1417031	Richmond	CONSTRUCTION	02/16/2012 08:00:00 AM +0000	3	2-story vertical addition to existing 2-story residential/retail building.	TO ERECT 4 STORIES, 3 UNITS RESIDENTIAL DWELLING.	Mixed Use	NC-1	306	2733					2733		201106158161	03/05/2009 08:00:00 AM +0000	06/15/2011 07:00:00 AM +0000	Mixres	Construction	1	-264					-264		5124	1417	031	NC-1	40-X	1	"5495 California St
(37.784164, -122.476281)"
2692030	Central	CONSTRUCTION	09/07/2011 07:00:00 AM +0000	2		COMPLETE INTERIOR RENOVATIONS, ADD 2ND LIVING UNIT, FRONT FACADE RENOVATIONS, HORIZONTAL 3 STORY ADD	Residential	RH-2	190	0							200904287212		04/28/2009 07:00:00 AM +0000	Resident	Construction	1	0							3160	2692	030	RH-2	40-X	8	"225 Douglass St
(37.759961, -122.439118)"
3540023	Buena Vista	CONSTRUCTION	08/03/2011 07:00:00 AM +0000	3		NEW DWELLING UNIT IN (E) GROUND FLOOR STORAGE AREA. INSTALL INTERMEDIATE PICKETS AT REAR STAIR GUARD	Residential	RH-3	564	0							200905128229		05/12/2009 07:00:00 AM +0000	Resident	Construction	1	0							5589	3540	023	RH-3	40-X	8	"2260 15th St
(37.765912, -122.434562)"
7554007	Central	CONSTRUCTION	11/28/2011 08:00:00 AM +0000	1	Front setback variance to construct a new single-family dwelling on a vacant lot.	TO ERECT 3 STORY OVER BASEMENT SINGLE FAMILY DWELLING	Residential	RH-1	97	0							200905269073	05/14/2009 07:00:00 AM +0000	05/26/2009 07:00:00 AM +0000	Resident	Construction	1	0							2968	7554	007	RH-1	40-X	8	"260 Arbor St
(37.737642, -122.437834)"
0501023	Northeast	CONSTRUCTION	02/23/2012 08:00:00 AM +0000	2	Demolition of rear building and construction of 2-unit building.	CONSTRUCTION OF FOUR-STORY WOOD FRAME TWO FAMILY DWELLING.	Residential	RH-2	817	0							200906090028	06/26/2009 07:00:00 AM +0000	06/09/2009 07:00:00 AM +0000	Resident	Construction	1	0							3151	0501	023	RH-2	40-X	2	"1269 Lombard St
(37.801478, -122.422287)"
7116043	Ingleside, Other	CONSTRUCTION	01/09/2012 08:00:00 AM +0000	2		COMPLY WITH NOV# 200986980-HORIZONTAL REAR ADDITION-NEW KITCHEN, BEDROOM, BATHROOM. NEW FAMILY ROOM 	Residential	RH-2	16	0							200907082176		07/08/2009 07:00:00 AM +0000	Resident	Construction	1	0							1975	7116	043	RH-2	40-X	11	"139 Randolph St
(37.714077, -122.464165)"
4287022	Other S Bayshore	CONSTRUCTION	01/19/2012 08:00:00 AM +0000	0		New construction of a two story commercial storage building.	Industrial	PDR-2	483	2175	0	0	0	2175	0	0	200908074405		08/07/2009 07:00:00 AM +0000	PDR	Construction	0	2175	0	0	0	2175	0	0	3750	4287	022	PDR-2	65-J	10	"1239 Connecticut St
(37.750596, -122.396188)"
4287018	Other S Bayshore	CONSTRUCTION	02/03/2012 08:00:00 AM +0000	0	Construction of 27,880 sqft of warehouse uses on a vacant property.	new construction of a two story commercial building.	Industrial	PDR-2	483	27880				27880			200908074397	01/21/2010 08:00:00 AM +0000	08/07/2009 07:00:00 AM +0000	PDR	Construction	0	27880				27880			13750	4287	018	PDR-2	65-J	10	"1263 Connecticut St
(37.7502547, -122.396301)"
5339007	BVHP Area A,B	CONSTRUCTION	02/23/2012 08:00:00 AM +0000	0	"Demo and construction of a new Bayview Branch Library
R-Case: The project proposes to remove existing Bayview Anna E Waden Branch Library and the neighborhing storefront.  The new library will be an approximately 9,000 square feet one-story building with "	New construction of a  one story public library.	Public	P	406	9000		9000					200909116627	10/08/2009 07:00:00 AM +0000	09/11/2009 07:00:00 AM +0000	CIE	Construction		9000	9000						10665	5339	007	P	40-X	10	"5075 3rd St
(37.73255, -122.391583)"
